ItemId,Code,ProductGroupId,ProductGroup,ProductType
178302,E558,163461,"LED Screens, Monitors and TVs",Hardware
178316,EP5542T,163461,"LED Screens, Monitors and TVs",Hardware
1783254,410-2412-007,163608,"Digital Signage, Video Wall Accessories",Hardware
178330,F24T350FHR,163461,"LED Screens, Monitors and TVs",Hardware
178344,FA1011-NP/C,163461,"LED Screens, Monitors and TVs",Hardware
178358,FW-100BZ40J,163461,"LED Screens, Monitors and TVs",Hardware
178372,FW-43BZ30J,163461,"LED Screens, Monitors and TVs",Hardware
178386,FW-43BZ35F,163461,"LED Screens, Monitors and TVs",Hardware
178400,FW-43BZ35J,163461,"LED Screens, Monitors and TVs",Hardware
178414,FW-50BZ30J,163461,"LED Screens, Monitors and TVs",Hardware
178428,FW-50BZ35J,163461,"LED Screens, Monitors and TVs",Hardware
178442,FW-55BZ30J,163461,"LED Screens, Monitors and TVs",Hardware
178456,FW-55BZ35F,163461,"LED Screens, Monitors and TVs",Hardware
178470,FW-65BZ30J,163461,"LED Screens, Monitors and TVs",Hardware
178484,FW-65BZ40H,163461,"LED Screens, Monitors and TVs",Hardware
178498,FW-75BZ40H/1,163461,"LED Screens, Monitors and TVs",Hardware
178512,FW-85BZ40H,163461,"LED Screens, Monitors and TVs",Hardware
178526,FW-85BZ40H/1,163461,"LED Screens, Monitors and TVs",Hardware
178540,FWD-43X70G/T,163461,"LED Screens, Monitors and TVs",Hardware
178554,FWD-43X80J,163461,"LED Screens, Monitors and TVs",Hardware
1785588,TPS-TPS0750,163531,Other Hardware,Materials
178568,FWD-43X80K/UK,163461,"LED Screens, Monitors and TVs",Hardware
1785758,TPS-DVB-T2-FTA-QUAD,163531,Other Hardware,Materials
178582,FWD-49X80H/UKT,163461,"LED Screens, Monitors and TVs",Hardware
178596,FWD-50X80J/UK,163461,"LED Screens, Monitors and TVs",Hardware
178610,FWD-55X80H/UKT,163461,"LED Screens, Monitors and TVs",Hardware
178624,FWD-55X80J,163461,"LED Screens, Monitors and TVs",Hardware
178638,FWD-65X70G/UKT,163461,"LED Screens, Monitors and TVs",Hardware
178652,FWD-65X80H/UKT,163461,"LED Screens, Monitors and TVs",Hardware
178666,FWD-65X80J/UK,163461,"LED Screens, Monitors and TVs",Hardware
178680,FWD-75X80H/UKT,163461,"LED Screens, Monitors and TVs",Hardware
178694,FWD-85X89K/UK,163461,"LED Screens, Monitors and TVs",Hardware
178708,HG43AU800EUXXU,163461,"LED Screens, Monitors and TVs",Hardware
178722,HG75EJ690YBXXU,163461,"LED Screens, Monitors and TVs",Hardware
178736,KD65X80JU,163461,"LED Screens, Monitors and TVs",Hardware
178750,KD65X80KU,163461,"LED Screens, Monitors and TVs",Hardware
178764,LAEC015,163461,"LED Screens, Monitors and TVs",Hardware
178778,LED-FE012i2-110,163461,"LED Screens, Monitors and TVs",Hardware
178792,LH012IWAMWS/XU,163461,"LED Screens, Monitors and TVs",Hardware
178806,LH020IERKLS/EN,163461,"LED Screens, Monitors and TVs",Hardware
178820,LH32QMREBGCXEN,163461,"LED Screens, Monitors and TVs",Hardware
178834,LH43BEAHLGKXXU,163461,"LED Screens, Monitors and TVs",Hardware
178848,LH43QETELGCXEN,163461,"LED Screens, Monitors and TVs",Hardware
178862,LH50BEAHLGKXXU,163461,"LED Screens, Monitors and TVs",Hardware
178876,LH50QBBEBGCXEN,163461,"LED Screens, Monitors and TVs",Hardware
178890,LH50QETELGCXEN,163461,"LED Screens, Monitors and TVs",Hardware
178904,LH55QBBEBGCXEN,163461,"LED Screens, Monitors and TVs",Hardware
178918,LH55QBRBBGCXEN,163461,"LED Screens, Monitors and TVs",Hardware
178932,LH55QMRBBGCXEN,163461,"LED Screens, Monitors and TVs",Hardware
178946,LH55QMRTBGCXEN,163461,"LED Screens, Monitors and TVs",Hardware
178960,LH55VHTEBGBXEN,163461,"LED Screens, Monitors and TVs",Hardware
178974,LH65QBRBBGCXEN,163461,"LED Screens, Monitors and TVs",Hardware
178988,LH65QMRBBGCXEN,163461,"LED Screens, Monitors and TVs",Hardware
179002,LH75BEAHLGUXEN,163461,"LED Screens, Monitors and TVs",Hardware
179016,LH75QMRBBGCXEN,163461,"LED Screens, Monitors and TVs",Hardware
179030,LH85BEAHLGUXEN,163461,"LED Screens, Monitors and TVs",Hardware
179044,LH85QMRBBGCXEN,163461,"LED Screens, Monitors and TVs",Hardware
179058,LH8642UHS-B3,163461,"LED Screens, Monitors and TVs",Hardware
179072,M491,163461,"LED Screens, Monitors and TVs",Hardware
179086,MA551,163461,"LED Screens, Monitors and TVs",Hardware
179100,ME431,163461,"LED Screens, Monitors and TVs",Hardware
179114,ME501,163461,"LED Screens, Monitors and TVs",Hardware
179128,ME651,163461,"LED Screens, Monitors and TVs",Hardware
179142,OM55N,163461,"LED Screens, Monitors and TVs",Hardware
179156,P2419H,163461,"LED Screens, Monitors and TVs",Hardware
179170,P555,163461,"LED Screens, Monitors and TVs",Hardware
179184,PNY436P,163461,"LED Screens, Monitors and TVs",Hardware
179198,QB43N-GRADEB,163461,"LED Screens, Monitors and TVs",Hardware
179212,QB43R,163461,"LED Screens, Monitors and TVs",Hardware
179226,QB55R,163461,"LED Screens, Monitors and TVs",Hardware
1792289,2200-48820-025,163279,Other Audio Products,Hardware
179240,QB55R-B,163461,"LED Screens, Monitors and TVs",Hardware
179254,QB65R,163461,"LED Screens, Monitors and TVs",Hardware
179268,QB75R,163461,"LED Screens, Monitors and TVs",Hardware
179282,QB85R,163461,"LED Screens, Monitors and TVs",Hardware
179296,QB98R,163461,"LED Screens, Monitors and TVs",Hardware
179310,QB98T,163461,"LED Screens, Monitors and TVs",Hardware
179324,QE50T,163461,"LED Screens, Monitors and TVs",Hardware
179338,QE55LS03AAUXXU,163461,"LED Screens, Monitors and TVs",Hardware
179352,QE55LS03BAUXXU,163461,"LED Screens, Monitors and TVs",Hardware
179366,QE55T,163461,"LED Screens, Monitors and TVs",Hardware
179380,QE75T,163461,"LED Screens, Monitors and TVs",Hardware
179394,QE82R,163461,"LED Screens, Monitors and TVs",Hardware
179408,QM43R,163461,"LED Screens, Monitors and TVs",Hardware
179422,QM43R-A,163461,"LED Screens, Monitors and TVs",Hardware
179436,QM50R,163461,"LED Screens, Monitors and TVs",Hardware
179450,QM50R-A,163461,"LED Screens, Monitors and TVs",Hardware
179464,QM65R,163461,"LED Screens, Monitors and TVs",Hardware
179478,QM65R-A,163461,"LED Screens, Monitors and TVs",Hardware
179492,QM75R,163461,"LED Screens, Monitors and TVs",Hardware
179506,QM75R-A,163461,"LED Screens, Monitors and TVs",Hardware
179520,QM85N,163461,"LED Screens, Monitors and TVs",Hardware
179534,QM85R,163461,"LED Screens, Monitors and TVs",Hardware
179548,T2235MSC-B1,163461,"LED Screens, Monitors and TVs",Hardware
179562,T2252MSC-B1,163461,"LED Screens, Monitors and TVs",Hardware
179576,T2454MSC-B1AG,163461,"LED Screens, Monitors and TVs",Hardware
179590,TF1015MC-B2,163461,"LED Screens, Monitors and TVs",Hardware
179604,TF3239MSC-B1AG,163461,"LED Screens, Monitors and TVs",Hardware
179618,TH-43CQE1W,163461,"LED Screens, Monitors and TVs",Hardware
179632,TH-43EQ1W,163461,"LED Screens, Monitors and TVs",Hardware
179646,TH-49CQE1W,163461,"LED Screens, Monitors and TVs",Hardware
179660,TH-55CQ1W,163461,"LED Screens, Monitors and TVs",Hardware
179674,TH-55CQE1W,163461,"LED Screens, Monitors and TVs",Hardware
179688,TH-55SQE1W,163461,"LED Screens, Monitors and TVs",Hardware
179702,TH-55VF2,163461,"LED Screens, Monitors and TVs",Hardware
179716,TH-55VF2HW,163461,"LED Screens, Monitors and TVs",Hardware
179730,TH-65CQE1W,163461,"LED Screens, Monitors and TVs",Hardware
179744,TH-65CQE1WA,163461,"LED Screens, Monitors and TVs",Hardware
179758,TH-65SQE1W,163461,"LED Screens, Monitors and TVs",Hardware
179772,TH-75CQE1W,163461,"LED Screens, Monitors and TVs",Hardware
179786,TH-75SQE1-IR,163461,"LED Screens, Monitors and TVs",Hardware
179800,TH-75SQE1W,163461,"LED Screens, Monitors and TVs",Hardware
179814,TH-86SQ1H,163461,"LED Screens, Monitors and TVs",Hardware
179828,TH-98CQE1W,163461,"LED Screens, Monitors and TVs",Hardware
179842,TH-98SQE1W,163461,"LED Screens, Monitors and TVs",Hardware
179856,U3219Q,163461,"LED Screens, Monitors and TVs",Hardware
179870,UE43AU7100KXXU,163461,"LED Screens, Monitors and TVs",Hardware
179884,UE55BU8000KXXU,163461,"LED Screens, Monitors and TVs",Hardware
179898,UE65AU9000KXXU,163461,"LED Screens, Monitors and TVs",Hardware
1798986,WF-T8-D-02,163384,Assisted Hearing Systems,Hardware
1799032,WF-R2-N,163384,Assisted Hearing Systems,Hardware
1799066,NKL-008,163391,Assisted Hearing System Accessories,Hardware
1799093,CHG-406-02,163531,Other Hardware,Materials
179912,UE75AU7100KXXU,163461,"LED Screens, Monitors and TVs",Hardware
1799137,IDP-008ADA,163531,Other Hardware,Materials
179926,UE85AU7100KXXU,163461,"LED Screens, Monitors and TVs",Hardware
179940,UN552S,163461,"LED Screens, Monitors and TVs",Hardware
179954,V323-3,163461,"LED Screens, Monitors and TVs",Hardware
1799558,SCS-I-RB,635862,Sub Contracted Installation Services 2,Labour
179968,VP28UQG,163461,"LED Screens, Monitors and TVs",Hardware
179982,X3291HS-B1,163461,"LED Screens, Monitors and TVs",Hardware
179996,XB3288UHSU-B1,163461,"LED Screens, Monitors and TVs",Hardware
180010,XU2292HS-B1,163461,"LED Screens, Monitors and TVs",Hardware
180024,XU2294HSU-B1,163461,"LED Screens, Monitors and TVs",Hardware
180038,XUB2292HS-B1,163461,"LED Screens, Monitors and TVs",Hardware
1800444,A7-KDS,163433,"LCD Screens, Monitors and TVs",Hardware
1800470,ST630P,163510,"Mounts, Trollies etc",Hardware
1800499,OW43D4,163601,"Digital Signage, Video Wall Components",Hardware
180052,UE32T5300CKXXU,163461,"LED Screens, Monitors and TVs",Hardware
1800539,PPX1,163510,"Mounts, Trollies etc",Hardware
180066,01208-001,163489,Microphones,Hardware
1800737,HD-RX-4K-510-C-E,163356,Signal Distribution,Hardware
180080,01-HDCOMAN-11,163489,Microphones,Hardware
180094,02-04ELITECHG,163489,Microphones,Hardware
180108,02-HDDUALCHG-11,163489,Microphones,Hardware
180122,03-ELITEEXEC4-EU,163489,Microphones,Hardware
180136,03-ELITEEXEC8-EU,163489,Microphones,Hardware
180150,03-ELITEMIC-OM-EU,163489,Microphones,Hardware
180164,03-ELITEMIC-WR-EU,163489,Microphones,Hardware
180178,03-HDEXEC4EU-NM,163489,Microphones,Hardware
180192,03-HDEXEMICEU-11,163489,Microphones,Hardware
180206,04-HDDUALEU-NM,163489,Microphones,Hardware
180220,2200-85250-001,163489,Microphones,Hardware
180234,2215-85360-001,163489,Microphones,Hardware
1802400,7230-87480-102,163629,Video and Audio Conferencing,Hardware
180248,505603,163489,Microphones,Hardware
180262,505856,163489,Microphones,Hardware
180276,505883,163489,Microphones,Hardware
180290,505885,163489,Microphones,Hardware
180304,505889,163489,Microphones,Hardware
180318,505891,163489,Microphones,Hardware
180332,505893,163489,Microphones,Hardware
180346,505894,163489,Microphones,Hardware
180360,506617,163489,Microphones,Hardware
180374,507488,163489,Microphones,Hardware
180388,508249,163489,Microphones,Hardware
180402,508268,163489,Microphones,Hardware
180416,508703,163489,Microphones,Hardware
180430,508713,163489,Microphones,Hardware
180444,508753,163489,Microphones,Hardware
1804522,XY-240,163699,Room Booking Accessories,Hardware
180458,508849,163489,Microphones,Hardware
180472,508854,163489,Microphones,Hardware
180486,509161,163489,Microphones,Hardware
1804919,NX-S1,163335,Control System Components,Hardware
180500,509210,163489,Microphones,Hardware
180514,509220,163489,Microphones,Hardware
180528,509225,163489,Microphones,Hardware
180542,509882,163489,Microphones,Hardware
180556,509965,163489,Microphones,Hardware
180584,910-001-013-W,163489,Microphones,Hardware
180598,910-3200-201,163489,Microphones,Hardware
180612,930-6200-206-W-D,163489,Microphones,Hardware
180626,989-000430,163489,Microphones,Hardware
180640,AKG0101,163489,Microphones,Hardware
1806435,CP30228,163531,Other Hardware,Materials
1806484,AT-S-26-4/4/B-7,163531,Other Hardware,Materials
180654,BIAMP-ATOM,163489,Microphones,Hardware
180668,BM32W,163489,Microphones,Hardware
180682,C-2,163489,Microphones,Hardware
180696,C303W-D,163489,Microphones,Hardware
180710,CM11B,163489,Microphones,Hardware
180724,CPW90+DD10K,163489,Microphones,Hardware
180738,CS-MIC-TABLE-E=,163489,Microphones,Hardware
180752,CTS-MIC-TABL20-RF,163489,Microphones,Hardware
180766,CVO-W/C,163489,Microphones,Hardware
180780,DL4B/O-MTQG-B,163489,Microphones,Hardware
180794,DWD-401,163489,Microphones,Hardware
180808,E6OW5BMO/E6CABLEB1RV,163489,Microphones,Hardware
180822,ECM-77B,163489,Microphones,Hardware
180836,EMHH1,163489,Microphones,Hardware
180850,EW100-G4-835-S,163489,Microphones,Hardware
180864,EW100-G4-ME2,163489,Microphones,Hardware
180878,EW112P-G4-GB-38,163489,Microphones,Hardware
180892,EW300-G4-865-S-GB,163489,Microphones,Hardware
180906,EW300-G4-ME2-RC,163489,Microphones,Hardware
180920,GN30M,163489,Microphones,Hardware
180934,HDEXEMIC,163489,Microphones,Hardware
180948,HDI830,163489,Microphones,Hardware
180962,L2015,163489,Microphones,Hardware
180976,MEB102-W,163489,Microphones,Hardware
1809767,KP310CB,163510,"Mounts, Trollies etc",Hardware
180990,MKE1-EW,163489,Microphones,Hardware
181004,MKE2-EW-GOLD,163489,Microphones,Hardware
181018,MKE600,163489,Microphones,Hardware
181032,MPR210B,163489,Microphones,Hardware
181046,MPR210W,163489,Microphones,Hardware
181060,MPR210-W-C,163489,Microphones,Hardware
181074,MX405LP/C,163489,Microphones,Hardware
181088,MX410LP/DF-S,163489,Microphones,Hardware
181102,MXA310-B,163489,Microphones,Hardware
181116,MXA710A-2FT,163489,Microphones,Hardware
181130,MXA710B-2FT,163489,Microphones,Hardware
181144,MXA710B-4FT,163489,Microphones,Hardware
181158,MXA710W-2FT,163489,Microphones,Hardware
181172,MXA710W-4FT,163489,Microphones,Hardware
181186,MXA910,163489,Microphones,Hardware
181200,MXA920,163489,Microphones,Hardware
181214,MXA920W-S,163489,Microphones,Hardware
181228,MXW1/O,163489,Microphones,Hardware
1812385,XM-350,163335,Control System Components,Hardware
1812417,EM-F8,163363,Signal Distribution Accessories,Hardware
181242,MXW1/O=-Z11,163489,Microphones,Hardware
1812441,XF-P3W,163363,Signal Distribution Accessories,Hardware
181256,MXW2/BETA58,163489,Microphones,Hardware
181270,MXW2/SM58,163489,Microphones,Hardware
181284,MXW2/SM58=-Z11,163489,Microphones,Hardware
181298,MXW2/SM86,163489,Microphones,Hardware
181312,MXW2/VP68=-Z11,163489,Microphones,Hardware
181326,MXW8=.Z11,163489,Microphones,Hardware
181340,MXWAPT8=-Z11,163489,Microphones,Hardware
181354,MXWAPT8-SN,163489,Microphones,Hardware
181368,MXWNCS2,163489,Microphones,Hardware
181382,MXWNCS4,163489,Microphones,Hardware
181396,MXWNCS8,163489,Microphones,Hardware
181410,NM-T1,163489,Microphones,Hardware
181424,QLXD1,163489,Microphones,Hardware
181438,QLXD2/B58A,163489,Microphones,Hardware
181452,QLXD2/SM58,163489,Microphones,Hardware
181466,QLXD4,163489,Microphones,Hardware
181480,RM30B,163489,Microphones,Hardware
181494,RM30W,163489,Microphones,Hardware
181508,RODEVMP+,163489,Microphones,Hardware
181522,S4.10-RX2-HH-GG3,163489,Microphones,Hardware
181536,SBC200-UK,163489,Microphones,Hardware
181550,SBC250-UK,163489,Microphones,Hardware
181564,SI-1015,163489,Microphones,Hardware
181578,SK300-G4-RC,163489,Microphones,Hardware
181592,SKM300-G4-S-GBW,163489,Microphones,Hardware
181606,SK-XSW-GB-38,163489,Microphones,Hardware
181620,SL-BOUNDARY-114-S-DW,163489,Microphones,Hardware
181634,SL-HANDHELD-DW-3-EU,163489,Microphones,Hardware
181648,SL-HANDHELD-SET-DW-3-UK-R,163489,Microphones,Hardware
181662,SL-LAVALIERSETDW-3-UKR,163489,Microphones,Hardware
181676,SL-MCR-4-DW-3,163489,Microphones,Hardware
181690,SLXD1,163489,Microphones,Hardware
181704,SLXD2/B58,163489,Microphones,Hardware
181718,SZI-1029-UK,163489,Microphones,Hardware
181732,TCM-1A-WH,163489,Microphones,Hardware
181746,TCM-1EX-W,163489,Microphones,Hardware
181760,TCM-1-W,163489,Microphones,Hardware
181774,TCM-XA-WH,163489,Microphones,Hardware
181788,TCM-XEX-W,163489,Microphones,Hardware
181802,TCM-X-W,163489,Microphones,Hardware
181816,TEAMCONNECT-CEILING-2,163489,Microphones,Hardware
181830,TH53B/O-MTQG,163489,Microphones,Hardware
181844,TIM-1000-PM,163489,Microphones,Hardware
181858,TTM-X-W,163489,Microphones,Hardware
181872,UA844SWB-UK,163489,Microphones,Hardware
181886,UA-960,163489,Microphones,Hardware
181900,UDA-49P,163489,Microphones,Hardware
181914,ULXD2/B87C,163489,Microphones,Hardware
181928,ULXD4Q,163489,Microphones,Hardware
181942,ULXD8,163489,Microphones,Hardware
181956,VSSVS1011001,163489,Microphones,Hardware
181970,XM-CS-700,163489,Microphones,Hardware
181984,XSW2-865-GB,163489,Microphones,Hardware
181998,XSW2-ME2-GB,163489,Microphones,Hardware
182012,XSW2-ME3-GB,163489,Microphones,Hardware
182026,MXWAPT4-SN,163489,Microphones,Hardware
182040,10052465,163398,Interactive Whiteboards and Screens,Hardware
182054,10052486,163398,Interactive Whiteboards and Screens,Hardware
182068,1521064,163398,Interactive Whiteboards and Screens,Hardware
182082,15455IMPACTPLUS,163398,Interactive Whiteboards and Screens,Hardware
182096,15455UXPRO,163398,Interactive Whiteboards and Screens,Hardware
182110,15465IMPACTPLUS,163398,Interactive Whiteboards and Screens,Hardware
1821114,XR-A80/A8,163531,Other Hardware,Materials
182124,15465UXPRO,163398,Interactive Whiteboards and Screens,Hardware
182138,15475IMPACTPLUS,163398,Interactive Whiteboards and Screens,Hardware
182152,15475-IMPACTPLUS2,163398,Interactive Whiteboards and Screens,Hardware
182166,15475UXPRO2,163398,Interactive Whiteboards and Screens,Hardware
182180,15486IMPACT,163398,Interactive Whiteboards and Screens,Hardware
182194,15486IMPACT2,163398,Interactive Whiteboards and Screens,Hardware
182208,15486IMPACTPLUS,163398,Interactive Whiteboards and Screens,Hardware
182222,15486IMPACTPLUS2,163398,Interactive Whiteboards and Screens,Hardware
182236,15486UXPRO,163398,Interactive Whiteboards and Screens,Hardware
182250,15486UXPRO2,163398,Interactive Whiteboards and Screens,Hardware
182264,55CT5WJ,163398,Interactive Whiteboards and Screens,Hardware
1822693,65BDL4650D/00,163433,"LCD Screens, Monitors and TVs",Hardware
182278,60005084,163398,Interactive Whiteboards and Screens,Hardware
182292,APPC-10SLBN,163398,Interactive Whiteboards and Screens,Hardware
182306,AVE-5530,163398,Interactive Whiteboards and Screens,Hardware
182320,AVE-6510,163398,Interactive Whiteboards and Screens,Hardware
182334,AVE-6530-A,163398,Interactive Whiteboards and Screens,Hardware
182348,AVE-8610,163398,Interactive Whiteboards and Screens,Hardware
182362,AVF-6550,163398,Interactive Whiteboards and Screens,Hardware
182376,AVF-7550,163398,Interactive Whiteboards and Screens,Hardware
182390,AVF-8650,163398,Interactive Whiteboards and Screens,Hardware
182404,AVG-7560,163398,Interactive Whiteboards and Screens,Hardware
182418,AVG-8560,163398,Interactive Whiteboards and Screens,Hardware
182432,AVW-6555,163398,Interactive Whiteboards and Screens,Hardware
182446,C7520QT,163398,Interactive Whiteboards and Screens,Hardware
182460,C981Q-SST,163398,Interactive Whiteboards and Screens,Hardware
1824663,Archer-TX20UH,163531,Other Hardware,Materials
182474,CB861Q,163398,Interactive Whiteboards and Screens,Hardware
182488,DBA0027EB,163398,Interactive Whiteboards and Screens,Hardware
182502,DBA13310EB-ADWP,163398,Interactive Whiteboards and Screens,Hardware
182516,DTH-2420,163398,Interactive Whiteboards and Screens,Hardware
182530,E-6510,163398,Interactive Whiteboards and Screens,Hardware
182544,E-7510,163398,Interactive Whiteboards and Screens,Hardware
182558,E-8610,163398,Interactive Whiteboards and Screens,Hardware
